121.11
121.39
121.63
121.84
122.01
122.15
122.26
122.33
122.37
122.37
122.33
122.26
122.16
122.02
121.85
121.64
121.4
121.12
120.81
120.47
120.1
119.7
119.26
118.8
118.3
117.78
117.23
116.65
116.05
115.42
114.76
114.08
113.38
112.66
111.91
111.14
110.36
109.55
108.72
107.88
107.01
106.13
105.24
104.32
103.4
102.45
101.5
100.53
99.54
98.55
97.54
96.52
95.49
94.45
93.4
92.34
91.27
90.19
89.1
88.0
86.89
85.78
84.66
83.53
82.4
81.26
80.11
78.96
77.8
76.63
75.46
74.29
73.11
71.92
70.73
69.54
68.34
67.14
65.94
64.73
63.52
62.31
61.09
59.87
58.65
57.42
56.2
54.97
53.74
52.51
51.28
50.05
48.81
47.58
46.34
45.11
43.88
42.64
41.41
40.18
38.95
37.72
36.5
35.28
34.06
32.85
31.64
30.44
29.24
28.06
26.88
25.71
24.56
23.42
22.29
21.19
20.11
19.06
18.04
17.06
16.13
15.25
14.44
13.7
13.05
12.51
12.08
11.79
11.64
11.63
11.77
12.05
12.46
12.99
13.63
14.36
15.17
16.04
16.97
17.94
18.96
20.01
21.08
22.18
23.3
24.44
25.6
26.76
27.94
29.13
30.32
31.52
32.73
33.94
35.16
36.38
37.61
38.83
40.06
41.29
42.52
43.76
44.99
46.23
47.46
48.7
49.93
51.16
52.39
53.63
54.86
56.08
57.31
58.53
59.76
60.98
62.19
63.41
64.62
65.83
67.03
68.24
69.43
70.63
71.82
73.0
74.18
75.36
76.53
77.7
78.86
80.01
81.16
82.3
83.44
84.57
85.69
86.81
87.91
89.01
90.1
91.18
92.26
93.32
94.37
95.42
96.45
97.47
98.48
99.48
100.46
101.44
102.4
103.34
104.27
105.19
106.09
106.97
107.83
108.68
109.51
110.32
111.12
111.89
112.64
113.36
114.07
114.75
115.41
116.05
116.65
117.23
117.79
118.32
118.81
119.28
119.72
120.13
120.51
120.85
